"Data Source","World Development Indicators",

"Last Updated Date","2024-10-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Greenland","GRL","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","15375.1866638299","17088.6844485036","17731.075028872","18667.3128238888","19533.1987529185","19619.7941762804","20747.1496891671","22714.6391444394","24179.2062690258","25149.988701843","27005.3259675928","26758.5557153676","25327.6084206548","25901.4739752215","24280.2581225271","24931.4968458427","26551.2406014658","27705.0620969426","28883.8181477385","30528.8015624564","26805.5496983864","26823.378375534","25544.2992633194","24303.8982888635","25604.5956883247","26416.5165028368","26772.6138141762","27117.3732945796","29169.0465812684","29570.9623369365","31614.6188319158","31930.59542585","31475.8212513547","32779.8815112106","34953.9493651873","36681.8055890619","38829.536413942","39896.875364094","42527.6668469766","42899.7441985862","43198.032364358","42994.8790874739","43655.7004664255","43338.3839246907","45545.1429414917","44536.3549705377","46561.7831434013","46597.9452470348","47012.9860350276","48170.7896955512","48139.5825957628","48514.5271286311","","",
"Guatemala","GTM","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1854.78966546519","1878.54196762132","1888.69957627158","2009.31833965133","2042.45120230901","2071.63665409028","2125.37920800995","2152.87382499605","2279.86776445041","2326.81881439551","2398.71859403601","2471.77528922055","2590.83037048026","2702.94898580998","2810.10782034552","2800.95825937465","2941.27119652734","3100.40659286313","3181.28137072798","3252.58426627485","3291.73058190406","3228.29546580103","3032.22777387798","2875.09039634443","2811.28567492453","2718.25175317771","2647.95250933872","2666.92828972113","2695.08656774255","2725.10141077999","2733.86123825795","2758.6734202724","2817.22562653365","2854.12740451555","2896.2177685521","2965.88597923604","2981.11504099801","3038.70755093504","3115.97132282677","3160.07333812164","3195.38807828092","3192.30235188806","3239.56082941934","3250.83475571572","3282.31464035983","3320.15756486808","3427.67155026705","3573.59263299097","3620.82336964724","3570.29584202465","3606.4234821491","3688.85893591305","3731.66847179214","3802.14635151493","3903.05196634916","3994.62908519019","4034.15057717449","4091.25998307266","4163.47630221389","4263.70844366435","4124.14353853545","4388.72407207344","4504.12922283915","4596.32007982874",
"Guam","GUM","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29531.1013096584","29640.8932462535","31446.5720548017","32507.5174907311","31273.5773015285","31481.052468465","32128.9722261618","32298.3476510811","32964.245358241","32841.672288299","33392.6853766199","33822.5930181207","34328.5631990488","34522.3779304433","34509.6006451551","34763.081137295","34460.4465269452","35341.4051332021","31510.4633592532","31913.2889566086","33298.6992992559","",
"Guyana","GUY","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","2720.06371389375","2767.27739394948","2722.74880384757","2327.36490242449","2529.59443221389","2734.95679939472","2821.52451407816","2891.68691305483","2875.22452497314","3031.98211698289","3119.13560723681","3177.29181596892","3037.45907301594","3042.10266315855","3241.62809101483","3479.4071984898","3495.54973536234","3368.33610113819","3276.38097148524","3191.84741890229","3231.77612608746","3273.77630874679","2842.13213642091","2653.39559414996","2527.64325870022","2599.47324571783","2590.01683489279","2629.74323258384","2550.16360715551","2442.66455855347","2386.05715863939","2540.87204760883","2734.6750006458","2949.5630567647","3191.16575883749","3342.17207464688","3599.04824117424","3813.19470510423","3741.80457478681","3845.87408474083","3788.24140548951","3870.72981851686","3911.92438676498","3885.97069124651","3947.43833811141","3874.06814035675","4079.9998822581","4384.07392716493","4475.04940140124","4654.51523569483","4868.69451309551","5147.1607607939","5420.66484738565","5592.73724876306","5659.08180272229","5668.42976474423","5852.81165036409","6038.25338823633","6127.67910664033","6348.68368035127","9126.79142451246","10852.5747492095","17646.2159234068","23325.1224161142",
"High income","HIC","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","10280.8572638086","10609.5954035635","11066.7596218703","11485.982638415","12073.4384941402","12593.9054095996","13154.2956696431","13524.5485767688","14185.5934689312","14839.5541977198","15144.1501441891","15574.0682918496","16280.2062846697","17150.6966283334","17193.2748425609","17010.110126876","17714.6239313175","18257.6932008089","18866.6739930971","19478.5959554269","19573.2575462277","19795.3953191773","19601.6469143114","20014.651741891","20813.8444765965","21408.580169961","21962.6036611741","22581.240168557","23484.1754349012","24221.922132639","24715.4750280649","24756.4575309156","24948.8170263446","25045.3497374393","25609.760591101","26151.5967063302","26756.2573676777","27534.1382618099","28135.9898951846","28980.2090081543","30069.1981941227","30401.3137373379","30748.6454518528","31306.6439321114","32244.2875420919","33028.0323916325","33881.1491893063","34609.2247329102","34591.307074594","33204.0761812976","34025.7968025447","34578.9530038587","34908.3503237287","35278.017043205","35840.9161050687","36482.9965260467","36955.7867915663","37694.6802627023","38420.0175893816","38982.2404904257","37327.806818298","39440.2411991718","40395.787606743","40852.727538048",
"Hong Kong SAR, China","HKG","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","3956.02816741853","4333.84026537889","4847.31566499679","5139.79085501267","5739.56434549057","5791.07133841978","5737.08797177616","5807.35784948085","6363.70995718479","6782.66796261831","7122.07820561924","7728.27282501246","8435.89420027836","8370.84410147815","8254.01928160635","9468.52440803176","10427.1357072585","11085.8320588059","11709.2208986811","12553.1278777251","13397.3372758093","13580.0634621137","14174.725193823","15435.9923669553","15386.6834271767","16876.2840452932","18945.743202858","20386.2559121477","20635.5657147738","21357.2804557743","22388.6319253131","23585.6637958982","24621.660084451","25526.4688911898","25620.0352881863","25551.4098267708","26631.8275768567","24856.784570195","25237.664530421","26933.2463592275","26885.420196384","27210.0621293831","28097.0884926783","30304.2898433945","32401.3475089579","34457.9980023702","36371.6332418668","36924.058884503","35938.5849022837","38090.0065515408","39656.3265174634","39887.8240518823","40959.9782051513","41796.8439164591","42432.1619740441","43087.5383215984","44380.7938406513","45280.4738923626","44195.2523378549","41451.2863974431","44530.8938318249","43283.0159019674","43548.253834928",
"Honduras","HND","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1197.05629017339","1184.33632809796","1216.82980767887","1224.35161764727","1253.74754058162","1327.81997972225","1358.99645131902","1398.97509210761","1448.36544942466","1415.54888566276","1423.99285286994","1437.1144807079","1474.4102292909","1543.10011801894","1480.50768576398","1467.55985694639","1571.48766002882","1681.07934540857","1726.56256683949","1767.48125066387","1723.83153261642","1651.30075944644","1568.7554757568","1536.23848514959","1585.86434025848","1627.07207435651","1665.2748183998","1726.06639083437","1707.54722723585","1705.7324413318","1704.92889665346","1602.77350947269","1653.07954395362","1711.75683134315","1668.01764771696","1722.53304192344","1706.68900718073","1736.4790577774","1751.93838959692","1693.72310461326","1768.25390483438","1768.28997593448","1787.09893459084","1821.15037907552","1887.08532398747","1953.32612256594","2033.07110777428","2110.04733212571","2151.20156093135","2054.38411191041","2087.25227072168","2124.18751643212","2169.15628998506","2187.83343301838","2213.44050673379","2257.22528369354","2303.87850398806","2373.79155954108","2423.27605962903","2443.88171835938","2188.97246199273","2426.48574354035","2489.60233644241","2539.61859281938",
"Heavily indebted poor countries (HIPC)","HPC","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","734.556458982843","715.936310348522","749.331804584179","755.966470424239","762.221106603339","772.092529891039","782.09792742014","780.603981208864","794.865272446208","808.813833224723","787.531536098047","801.694470035694","797.727967875903","801.779923076943","820.724884587123","814.804068310945","823.528112578794","830.940002876244","828.546496070794","810.221227423617","796.128243804232","801.576742620476","786.524215917254","768.104101277526","756.786271575842","747.885073886619","751.105021302101","755.403937543164","745.032142636148","735.985572385207","709.329538052313","694.251598741013","666.529414545182","649.009380664692","628.95504252891","641.873095547364","655.898268917859","673.704644784743","678.52577620687","680.661818594945","681.761707762218","687.808166259647","693.480740490455","699.337280128978","718.21871444587","736.954135213725","758.031936393682","777.45803718759","798.67817731102","805.259770246621","830.799695719191","843.832168461802","852.952626018221","875.998736447755","900.969179766319","917.721459685355","931.307494298725","949.936599297873","962.016004235601","976.835707537181","952.31169844329","965.657019260342","985.501788659698","1002.11436935098",
"Croatia","HRV","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9756.07320762554","7843.69749265732","7096.26286903333","6491.78223496281","6796.70466679719","7306.30706518157","7855.13999085208","8380.53717453888","8574.1113790571","8537.53310140901","8877.06198270207","9513.18667689447","10060.9843288304","10621.3382676193","11062.217478791","11523.8771567415","12106.0773705568","12723.2435030642","12981.7342458991","12057.74381667","11937.098030154","11971.4067507245","11732.0783419948","11728.6998899248","11736.3348824454","12135.1036186683","12666.0872076662","13250.4107171878","13768.18944713","14321.3344788474","13157.9724255737","15520.7974934349","16712.0360519694","17234.4810868316",
"Haiti","HTI","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1716.0375799369","1634.79938908909","1731.26676340466","1668.51977296724","1612.0598854202","1616.85629069618","1578.51924969765","1517.28715378728","1537.36817722469","1567.28024321757","1549.11942152917","1619.88099495048","1606.48937441119","1653.04757242715","1717.3291723517","1704.78702576828","1814.03745285708","1845.44240853656","1922.17086574057","2027.2552027014","2134.25709229665","2032.51124564248","1920.89840503427","1899.54438626852","1867.21925011154","1840.71115816807","1794.33175915507","1743.64546682088","1711.22172091348","1627.27752779359","1610.65492977353","1608.26379978644","1493.33665667172","1385.35713611292","1196.96176361301","1291.07738132624","1319.74689254215","1330.68368189541","1335.1362579246","1346.59051689423","1333.7271627543","1305.49776637104","1296.41066224571","1318.59413552347","1279.54657904133","1297.08597921465","1298.03486710972","1336.83232048637","1350.23347080902","1406.93502551138","1312.28484718294","1363.74882586294","1349.68924054865","1387.11115735352","1406.41222575318","1405.71477634354","1411.14310082145","1426.6336823629","1430.81876709923","1387.51490382752","1324.28327669834","1284.47792637986","1247.89238171765","1210.03466873287",
"Hungary","HUN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","2075.77985761695","2163.51335497237","2288.09295596742","2412.22987229813","2517.64639615445","3575.46258578804","3828.45799903552","4100.30440736971","4284.77449560262","4561.34032414782","4757.62040789326","5038.15422984296","5329.57035040081","5678.97913605148","5987.25651891823","6321.18317417528","6512.814617423","6975.30718085409","7257.14585872296","7439.6297011815","7449.65812166571","7662.70144236149","7885.05261050813","7954.00002686898","8181.77633009897","8175.92509236057","8315.59393637145","8667.00868003896","8674.6380057812","8834.20130102688","8613.83221773283","7589.9019679997","7360.21365612239","7326.16050730217","7552.40467422539","7675.57817108924","7695.11053742504","7952.98313173573","8282.39885965651","8560.96909441129","8967.69626924063","9354.48075090137","9825.94319858403","10255.6101131603","10792.7374278506","11278.6160255559","11741.9476769178","11792.7712897392","11932.0383995535","11162.0559722742","11307.7161991209","11551.4989289342","11466.1419094704","11705.0092523564","12233.299367172","12717.038597002","13035.3528590909","13628.4044885706","14377.4241602939","15083.5991718742","14437.8088480852","15521.3815852251","16345.3110870432","16286.7593347282",
